user_id,email_hash,registration_date,country_code,age_group,account_tier,kyc_status,account_status,last_login_date,total_deposits,total_withdrawals,current_balance,is_copy_trader,referral_code
USR_EC469879,email_000182@domain.com,2023-04-10,CH,65+,Bronze,Rejected,Pending,2023-09-14,13349.97,19667.73,24301.42,True,REF_856442
USR_2AE462D3,email_000183@domain.com,2020-04-15,CA,26-35,Diamond,Rejected,Pending,2021-02-07,7474.01,20421.81,789.26,True,REF_300051
USR_AA51AF0E,email_000184@domain.com,2020-02-08,ES,46-55,Silver,Pending,Inactive,2020-09-20,20577.83,23249.17,23013.02,True,REF_840058
USR_63A3BA9A,email_000185@domain.com,2020-10-09,FR,56-65,Gold,Rejected,Pending,2021-07-01,26321.31,9412.58,4329.56,False,REF_672808
USR_179774BB,email_000186@domain.com,2021-12-26,CH,65+,Gold,Rejected,Pending,2022-12-07,9693.98,7395.57,13952.17,True,REF_412071
USR_67A2DF9B,email_000187@domain.com,2024-04-28,BE,26-35,Platinum,Pending,Pending,2024-09-22,17505.28,28011.01,19885.13,False,REF_401769
USR_B12FED5C,email_000188@domain.com,2020-09-06,NL,56-65,Platinum,Pending,Suspended,2021-06-26,47734.98,24138.48,7261.32,False,REF_848831
USR_2DA93D16,email_000189@domain.com,2020-06-10,CA,65+,Gold,Rejected,Pending,2020-12-04,10777.94,24838.55,6778.32,False,REF_243941
USR_22D351F7,email_000190@domain.com,2020-08-11,BE,56-65,Silver,Verified,Active,2021-06-22,33524.71,15931.24,15948.61,True,REF_205065
USR_BEC79E80,email_000191@domain.com,2022-04-26,BE,46-55,Bronze,Rejected,Inactive,2022-10-12,358.55,16510.58,23227.49,False,REF_784607
USR_1BE17405,email_000192@domain.com,2024-12-03,CA,65+,Silver,Pending,Suspended,2025-08-03,14342.23,1774.88,19218.12,True,REF_661147
USR_939C71AE,email_000193@domain.com,2024-02-21,DE,46-55,Silver,Verified,Pending,2024-03-11,39419.24,5589.35,18725.08,False,REF_139286
USR_693BEA05,email_000194@domain.com,2020-01-19,SG,56-65,Bronze,Pending,Suspended,2020-06-19,22772.02,19239.37,13107.96,True,REF_992400
USR_E02DA824,email_000195@domain.com,2022-10-29,IT,26-35,Bronze,Pending,Inactive,2023-06-25,36582.85,19448.56,17964.95,True,REF_872399
USR_C95FC8D3,email_000196@domain.com,2021-11-21,SG,65+,Silver,Verified,Pending,2022-04-21,41366.79,15458.42,2168.44,True,REF_293757
USR_2A5F9C6A,email_000197@domain.com,2020-10-14,ES,26-35,Bronze,Pending,Pending,2021-06-15,11852.51,22612.7,23850.87,False,REF_710754
USR_1C5FB64D,email_000198@domain.com,2024-01-20,US,36-45,Gold,Rejected,Inactive,2024-11-08,3200.0,3546.75,7670.16,False,REF_819400
USR_02B005A4,email_000199@domain.com,2022-10-26,CH,36-45,Bronze,Rejected,Suspended,2023-10-21,18440.44,6625.48,23934.01,False,REF_260626
USR_55BC0A3C,email_000200@domain.com,2022-07-20,ES,46-55,Diamond,Pending,Inactive,2023-05-26,38116.8,20410.26,14895.36,True,REF_651033
USR_6E61AF90,email_000201@domain.com,2022-07-03,BE,36-45,Bronze,Rejected,Active,2023-03-30,3181.73,16429.48,12637.18,True,REF_272529
USR_A3B573A6,email_000202@domain.com,2021-11-02,CA,18-25,Silver,Rejected,Pending,2022-07-26,4637.99,15311.26,20217.3,False,REF_238353
USR_D1F0522F,email_000203@domain.com,2022-11-17,CA,56-65,Bronze,Rejected,Pending,2023-06-17,33671.11,9245.09,544.26,False,REF_956113
USR_25304563,email_000204@domain.com,2020-01-07,SG,18-25,Bronze,Pending,Suspended,2020-04-27,35049.21,16234.91,1506.39,True,REF_595002
USR_6EA1B2C8,email_000205@domain.com,2020-03-05,AU,26-35,Silver,Rejected,Pending,2020-07-29,18785.6,26740.01,11213.43,False,REF_493892
USR_F70D9C21,email_000206@domain.com,2020-06-13,NL,56-65,Silver,Rejected,Suspended,2021-05-28,6019.8,29785.4,9826.47,True,REF_863214
USR_76273F28,email_000207@domain.com,2021-04-01,CH,18-25,Gold,Pending,Pending,2021-04-02,26643.49,24700.81,6187.8,False,REF_262656
USR_95D03E13,email_000208@domain.com,2021-07-18,BE,18-25,Bronze,Rejected,Pending,2021-10-22,30784.67,28087.14,22226.03,True,REF_316092
USR_E8C3B2CD,email_000209@domain.com,2020-05-17,SG,18-25,Platinum,Rejected,Active,2020-07-07,12312.23,1327.1,10974.07,True,REF_891030
USR_A0120071,email_000210@domain.com,2024-11-03,DE,56-65,Gold,Verified,Suspended,2024-12-01,28915.99,23176.15,20459.56,True,REF_416422
USR_02D5F773,email_000211@domain.com,2024-11-29,NL,56-65,Silver,Pending,Suspended,2025-02-10,13830.18,16701.54,14791.68,True,REF_756401
USR_0CA185AE,email_000212@domain.com,2023-10-22,JP,46-55,Bronze,Pending,Pending,2024-05-27,39311.65,9562.03,10408.12,True,REF_414455
USR_55F90E84,email_000213@domain.com,2022-02-09,CH,56-65,Platinum,Verified,Inactive,2022-05-14,15106.75,21227.3,20144.4,True,REF_689704
USR_46E479AE,email_000214@domain.com,2022-04-25,JP,56-65,Silver,Pending,Inactive,2022-11-24,12824.28,9907.89,1976.76,False,REF_988283
USR_0F45CBFE,email_000215@domain.com,2022-01-29,JP,65+,Silver,Verified,Suspended,2022-03-17,18920.68,18149.08,988.69,True,REF_297303
USR_020C9DB8,email_000216@domain.com,2024-07-05,BE,65+,Diamond,Verified,Pending,2025-05-01,10523.57,27210.98,7579.7,True,REF_322096
USR_A03964FF,email_000217@domain.com,2021-01-24,BE,46-55,Silver,Rejected,Inactive,2021-03-25,19891.94,7179.93,8040.38,False,REF_499152
USR_E26329C0,email_000218@domain.com,2022-08-12,NL,36-45,Gold,Pending,Suspended,2023-05-12,25689.55,14918.32,2465.21,False,REF_898625
USR_56524231,email_000219@domain.com,2024-09-15,FR,36-45,Gold,Pending,Active,2025-02-25,28169.98,6638.22,3648.07,False,REF_680189
USR_EB943829,email_000220@domain.com,2023-04-11,BE,46-55,Gold,Verified,Inactive,2024-02-01,16560.28,11395.19,20834.07,False,REF_677390
USR_D13AC44D,email_000221@domain.com,2023-09-02,ES,36-45,Platinum,Rejected,Pending,2024-08-17,23095.37,21983.17,8804.4,True,REF_855303
USR_F5E3A2B3,email_000222@domain.com,2023-01-24,DE,56-65,Bronze,Rejected,Active,2023-10-01,41969.52,2229.91,20449.9,True,REF_901467
USR_E0EE44EF,email_000223@domain.com,2020-01-14,DE,65+,Silver,Verified,Inactive,2020-08-12,556.16,15171.99,9330.02,False,REF_791309
USR_52CA4E6D,email_000224@domain.com,2022-09-26,US,56-65,Diamond,Pending,Active,2022-10-04,934.63,21665.78,13393.45,False,REF_117975
USR_70AC5AA2,email_000225@domain.com,2022-10-25,NL,46-55,Silver,Verified,Active,2023-10-17,26266.83,7229.06,15494.52,False,REF_954814
USR_AA0C1074,email_000226@domain.com,2021-12-26,CH,46-55,Bronze,Pending,Pending,2022-05-11,23003.99,7296.24,17430.91,False,REF_817269
USR_C2B6B156,email_000227@domain.com,2024-08-22,NL,65+,Bronze,Verified,Pending,2024-10-02,19025.27,16581.04,1402.87,True,REF_836986
USR_767B33D1,email_000228@domain.com,2020-12-16,CA,46-55,Gold,Rejected,Active,2021-01-27,44750.08,27574.57,5744.16,False,REF_384263
USR_E00ECF26,email_000229@domain.com,2020-04-05,NL,36-45,Diamond,Rejected,Active,2020-05-13,9049.79,25512.83,391.45,True,REF_715551
USR_10972A19,email_000230@domain.com,2020-10-22,AU,18-25,Gold,Verified,Inactive,2021-10-21,28378.13,25483.27,16925.87,False,REF_502491
USR_BF5B4338,email_000231@domain.com,2024-03-27,CH,65+,Bronze,Rejected,Suspended,2024-06-06,2779.45,13112.65,20966.87,False,REF_734565
USR_9FD4D7DE,email_000232@domain.com,2024-04-23,SG,46-55,Gold,Verified,Suspended,2025-03-03,39199.05,13516.51,5703.46,False,REF_552825
USR_FF16BB34,email_000233@domain.com,2021-01-15,SG,65+,Platinum,Verified,Suspended,2021-12-29,39922.95,21393.26,2050.95,True,REF_498458
USR_282370F1,email_000234@domain.com,2023-12-28,DE,65+,Platinum,Pending,Suspended,2024-11-16,5416.89,155.86,7706.69,False,REF_898329
USR_34762B92,email_000235@domain.com,2021-07-06,DE,18-25,Silver,Pending,Pending,2021-08-27,27893.55,15373.23,2582.32,True,REF_471106
USR_027FCC48,email_000236@domain.com,2023-02-09,SG,56-65,Gold,Pending,Active,2023-03-28,14663.18,11633.99,2117.49,True,REF_699743
USR_B4ED80B8,email_000237@domain.com,2022-12-03,NL,46-55,Silver,Verified,Suspended,2023-02-27,15126.45,14793.72,1581.68,False,REF_389366
USR_ADD3F114,email_000238@domain.com,2022-05-12,CA,18-25,Gold,Pending,Inactive,2022-10-12,36072.88,14874.07,15416.72,False,REF_212168
USR_BDD92443,email_000239@domain.com,2020-10-04,US,46-55,Gold,Rejected,Pending,2021-03-08,40223.42,9886.25,8368.41,True,REF_415029
USR_D2927A57,email_000240@domain.com,2021-10-18,BE,26-35,Platinum,Pending,Inactive,2022-08-22,48232.27,29061.76,7286.2,False,REF_703853
USR_BD80D217,email_000241@domain.com,2024-05-20,ES,46-55,Gold,Pending,Suspended,2024-09-21,5783.0,16915.52,14805.68,True,REF_814827
USR_EE1D75CB,email_000242@domain.com,2024-04-21,US,65+,Platinum,Rejected,Inactive,2025-01-27,21978.9,8739.94,17320.88,False,REF_805668
USR_F154FB84,email_000243@domain.com,2022-10-19,NL,36-45,Silver,Pending,Inactive,2022-12-29,35790.3,23672.3,1849.13,False,REF_710527
USR_6B83F1CE,email_000244@domain.com,2022-03-31,JP,65+,Platinum,Rejected,Active,2022-12-29,39556.97,10785.88,22387.54,True,REF_214682
USR_11431A1F,email_000245@domain.com,2024-04-23,NL,65+,Gold,Verified,Active,2024-08-28,28204.69,19350.94,16168.59,False,REF_934908
USR_1304249E,email_000246@domain.com,2022-05-31,US,18-25,Gold,Verified,Inactive,2022-07-24,22344.35,11734.03,19308.56,True,REF_461724
USR_409C7CE4,email_000247@domain.com,2020-02-20,UK,36-45,Platinum,Verified,Active,2020-10-24,41582.76,21904.52,8708.22,False,REF_577450
USR_0F0DCAFC,email_000248@domain.com,2024-05-25,JP,46-55,Gold,Pending,Active,2024-09-07,21964.48,20902.9,7972.74,False,REF_146853
USR_304CFB55,email_000249@domain.com,2024-07-17,UK,18-25,Gold,Rejected,Active,2025-07-15,33889.25,4930.62,24597.51,True,REF_641058
USR_554E2E95,email_000250@domain.com,2020-12-23,DE,36-45,Diamond,Pending,Pending,2021-10-01,11669.59,12151.42,4611.29,False,REF_514798
USR_BA6BFED8,email_000251@domain.com,2020-02-29,FR,46-55,Diamond,Pending,Pending,2021-01-08,322.06,6443.88,6958.62,True,REF_705393
USR_B8474B11,email_000252@domain.com,2020-07-27,DE,36-45,Gold,Verified,Pending,2021-04-27,5786.35,20121.04,12237.1,False,REF_725969
USR_722A0776,email_000253@domain.com,2022-03-06,AU,56-65,Bronze,Pending,Suspended,2023-01-12,42291.34,18520.88,20343.46,False,REF_744333
USR_0CD5BE94,email_000254@domain.com,2023-04-23,NL,26-35,Gold,Verified,Inactive,2023-06-05,15338.46,5491.34,17335.91,False,REF_538555
USR_956703AC,email_000255@domain.com,2023-05-06,SG,46-55,Platinum,Verified,Pending,2023-07-15,31811.53,20802.99,16131.5,True,REF_681868
USR_99E14192,email_000256@domain.com,2020-12-07,IT,26-35,Silver,Pending,Pending,2021-08-14,31008.56,25965.67,23796.05,False,REF_243167
USR_2A1A9621,email_000257@domain.com,2021-02-03,JP,56-65,Platinum,Pending,Pending,2021-08-18,20839.96,25196.75,12217.49,True,REF_692862
USR_3F9D9E73,email_000258@domain.com,2020-03-04,IT,18-25,Gold,Verified,Suspended,2020-06-24,8493.63,13719.64,18562.96,False,REF_676429
USR_E3B31C1C,email_000259@domain.com,2022-11-12,SG,18-25,Gold,Rejected,Suspended,2023-01-08,27147.96,22703.59,19000.1,False,REF_672892
USR_3EDB0C0B,email_000260@domain.com,2021-03-23,UK,65+,Silver,Pending,Active,2021-10-26,22541.64,10457.31,20418.21,False,REF_223088
USR_6DBFF0DE,email_000261@domain.com,2024-05-07,FR,65+,Diamond,Rejected,Suspended,2024-09-05,43066.33,18307.85,10704.18,True,REF_922974
USR_851489E7,email_000262@domain.com,2021-02-27,CH,18-25,Diamond,Pending,Suspended,2021-06-12,29883.2,5051.32,24475.0,False,REF_403387
USR_DD850460,email_000263@domain.com,2023-03-18,JP,65+,Bronze,Verified,Pending,2023-08-01,45946.56,29774.59,21676.19,True,REF_835499
USR_52D9EE1D,email_000264@domain.com,2024-11-08,FR,26-35,Gold,Verified,Pending,2025-01-14,24523.99,17322.77,6717.93,False,REF_493396
USR_43AC53D0,email_000265@domain.com,2022-07-14,NL,18-25,Platinum,Rejected,Suspended,2022-08-21,34765.71,26319.52,11367.39,False,REF_443187
USR_A0EB504F,email_000266@domain.com,2023-04-06,CH,65+,Bronze,Rejected,Pending,2023-04-07,31778.54,20918.67,21252.66,False,REF_328411
USR_E9805372,email_000267@domain.com,2022-05-29,CA,36-45,Gold,Pending,Suspended,2022-09-14,27410.8,3917.83,21310.56,False,REF_815707
USR_BE36D732,email_000268@domain.com,2024-04-10,US,18-25,Platinum,Verified,Active,2024-05-04,46478.7,4739.51,11412.95,False,REF_312146
USR_3DDF3BA9,email_000269@domain.com,2023-11-11,NL,36-45,Silver,Pending,Active,2024-01-17,32763.94,7511.68,9296.09,True,REF_154302
USR_211064EB,email_000270@domain.com,2022-03-22,IT,65+,Silver,Pending,Active,2023-02-05,35214.53,32.59,11920.17,True,REF_722518
USR_3E2176E7,email_000271@domain.com,2021-04-08,NL,46-55,Bronze,Verified,Suspended,2021-12-29,40873.74,29644.65,10557.85,True,REF_600905
USR_5CEEB838,email_000272@domain.com,2020-05-25,AU,18-25,Bronze,Verified,Suspended,2020-09-19,18441.33,8977.66,9568.03,True,REF_772741
USR_25F45A7E,email_000273@domain.com,2023-10-18,UK,56-65,Diamond,Verified,Inactive,2023-12-30,22060.96,21672.96,15702.0,True,REF_531709
USR_E89D2D22,email_000274@domain.com,2023-06-15,CA,26-35,Bronze,Verified,Inactive,2024-05-31,37647.04,17687.22,9600.8,False,REF_429780
USR_FBD30C0E,email_000275@domain.com,2024-06-08,FR,36-45,Bronze,Verified,Suspended,2024-08-18,38970.59,20714.28,21197.3,False,REF_315425
USR_8DA4519C,email_000276@domain.com,2022-11-26,JP,26-35,Platinum,Pending,Active,2023-10-02,39211.7,23813.34,5983.53,False,REF_218220
USR_2E888BD4,email_000277@domain.com,2021-05-08,NL,56-65,Bronze,Rejected,Active,2022-01-18,49345.44,28017.73,3299.57,False,REF_483162
USR_BD9084D4,email_000278@domain.com,2023-01-23,DE,46-55,Bronze,Verified,Active,2024-01-07,788.29,6472.29,23064.48,False,REF_631219
USR_9E429047,email_000279@domain.com,2021-08-09,BE,56-65,Platinum,Pending,Pending,2022-06-26,4213.15,16096.94,15401.18,False,REF_187657
USR_D7C046D8,email_000280@domain.com,2021-09-26,JP,26-35,Silver,Rejected,Suspended,2021-11-05,19597.5,19028.83,20863.16,True,REF_425236
USR_77CAE0DB,email_000281@domain.com,2023-12-01,BE,26-35,Bronze,Verified,Active,2024-07-11,46238.92,3479.6,15307.42,True,REF_424314
USR_7A7D3F77,email_000282@domain.com,2023-09-26,BE,26-35,Bronze,Verified,Inactive,2024-08-27,35104.83,4914.98,23825.41,False,REF_275073
USR_F1CF1E80,email_000283@domain.com,2022-01-31,BE,36-45,Bronze,Verified,Suspended,2022-04-05,40374.68,8159.42,1596.8,True,REF_620248
USR_9185166F,email_000284@domain.com,2022-07-21,ES,18-25,Platinum,Rejected,Inactive,2023-04-08,18447.62,7653.48,2572.62,True,REF_339499
USR_6EBBC405,email_000285@domain.com,2024-02-26,US,18-25,Bronze,Verified,Active,2024-11-12,23641.05,11489.38,3752.12,True,REF_679720
USR_D8043EDD,email_000286@domain.com,2024-07-02,BE,65+,Platinum,Verified,Suspended,2025-07-02,12488.33,27475.64,7998.38,True,REF_699298
USR_3EE34198,email_000287@domain.com,2022-02-02,JP,65+,Bronze,Verified,Inactive,2022-04-04,40236.47,29442.42,23851.99,True,REF_587686
USR_D527603B,email_000288@domain.com,2024-11-08,CH,36-45,Gold,Verified,Pending,2025-04-01,497.66,6020.13,14095.17,False,REF_875501
USR_B7CEBF8A,email_000289@domain.com,2023-06-29,CA,36-45,Diamond,Pending,Inactive,2023-10-31,36649.92,16396.78,19899.34,True,REF_106687
USR_F02AA90C,email_000290@domain.com,2022-04-19,FR,56-65,Gold,Rejected,Active,2022-05-01,47554.41,43.86,16432.6,False,REF_208998
USR_945862CA,email_000291@domain.com,2021-02-24,FR,46-55,Platinum,Verified,Inactive,2021-11-22,35611.46,2790.8,23031.86,False,REF_834891
USR_73848039,email_000292@domain.com,2022-02-01,BE,18-25,Diamond,Verified,Inactive,2022-09-23,31897.06,11830.54,14797.39,True,REF_556112
USR_4A9648E6,email_000293@domain.com,2023-09-18,FR,36-45,Gold,Pending,Pending,2023-11-23,35066.21,22060.59,7951.44,False,REF_344959
USR_F02B2617,email_000294@domain.com,2020-06-01,DE,56-65,Bronze,Verified,Active,2020-09-12,8302.31,13981.65,10162.81,False,REF_907756
USR_F2617819,email_000295@domain.com,2021-03-01,IT,46-55,Gold,Verified,Active,2021-10-18,7965.01,20581.65,20659.67,True,REF_325465
USR_879DDAC4,email_000296@domain.com,2024-09-07,DE,18-25,Silver,Pending,Pending,2025-02-21,25721.64,20315.5,6504.17,True,REF_132591
USR_C8539E23,email_000297@domain.com,2022-04-08,JP,65+,Diamond,Verified,Active,2022-11-25,23155.96,24116.9,3494.83,True,REF_164664
USR_7BC9574C,email_000298@domain.com,2024-08-27,DE,26-35,Platinum,Pending,Active,2024-12-18,29157.96,7764.62,20318.68,True,REF_167603
USR_2B07F783,email_000299@domain.com,2021-02-08,CA,26-35,Bronze,Pending,Active,2022-01-04,2230.55,13829.85,4199.73,False,REF_961599
USR_1BD7C13F,email_000300@domain.com,2024-01-23,CA,18-25,Platinum,Rejected,Pending,2024-08-12,8723.08,6441.48,4678.78,False,REF_567676
USR_89D465CA,email_000301@domain.com,2020-10-31,SG,56-65,Diamond,Verified,Suspended,2020-11-17,24994.69,26483.36,11975.77,True,REF_393366
USR_CC1B1AE0,email_000302@domain.com,2022-02-23,AU,26-35,Diamond,Verified,Active,2022-05-04,49471.24,23457.47,8977.8,False,REF_460745
USR_DB2D0769,email_000303@domain.com,2023-03-04,ES,46-55,Gold,Verified,Active,2023-11-16,16011.99,6570.61,22394.12,False,REF_161437
USR_516F738E,email_000304@domain.com,2024-07-14,JP,36-45,Diamond,Verified,Inactive,2025-03-12,5096.7,19705.93,6663.18,True,REF_901164
USR_6BF42351,email_000305@domain.com,2021-03-25,CH,46-55,Gold,Verified,Inactive,2022-01-13,11903.9,9540.13,18452.63,False,REF_720298
USR_9ADC0757,email_000306@domain.com,2020-02-27,BE,36-45,Diamond,Rejected,Inactive,2021-02-21,28199.13,5647.01,24700.16,False,REF_668458
USR_AE8C3D30,email_000307@domain.com,2021-09-24,CA,18-25,Bronze,Verified,Inactive,2021-12-22,30122.97,597.84,11949.72,False,REF_743966
USR_D4F98698,email_000308@domain.com,2021-02-16,ES,65+,Silver,Pending,Active,2021-04-23,1193.45,17598.28,22930.6,True,REF_987599
USR_D9F15646,email_000309@domain.com,2022-12-13,UK,36-45,Platinum,Rejected,Active,2023-06-17,16894.4,9678.1,24396.52,False,REF_930307
USR_7CEA8F16,email_000310@domain.com,2023-08-02,NL,36-45,Silver,Rejected,Suspended,2024-04-07,11239.54,17668.5,4383.79,False,REF_869649
USR_7958C9CA,email_000311@domain.com,2023-11-11,DE,26-35,Bronze,Rejected,Pending,2024-04-09,42552.77,23124.91,14187.07,True,REF_731650
USR_F8C3C814,email_000312@domain.com,2021-10-13,FR,65+,Diamond,Verified,Pending,2022-08-22,7118.1,22360.3,5949.9,False,REF_276042
USR_3DC8424E,email_000313@domain.com,2023-07-26,BE,65+,Gold,Pending,Active,2023-09-09,13334.1,7486.23,1694.87,False,REF_925250
USR_C28D55E3,email_000314@domain.com,2020-08-09,US,46-55,Platinum,Rejected,Pending,2020-08-09,48458.18,26536.56,12327.05,False,REF_468292
USR_F2DADEAE,email_000315@domain.com,2023-01-23,UK,46-55,Diamond,Rejected,Inactive,2023-08-03,8216.56,2211.28,21144.06,False,REF_121053
USR_41DE839C,email_000316@domain.com,2021-10-14,UK,18-25,Gold,Verified,Pending,2022-02-24,8129.13,2250.07,23545.85,True,REF_454366
USR_B6F2EC6F,email_000317@domain.com,2023-05-01,CA,65+,Bronze,Pending,Inactive,2024-03-10,30405.15,13026.01,1338.89,False,REF_315535
USR_FB45B1B4,email_000318@domain.com,2021-01-24,BE,56-65,Diamond,Pending,Suspended,2021-08-21,14940.29,2877.48,9822.56,False,REF_261050
USR_084FFE3A,email_000319@domain.com,2020-04-21,US,46-55,Bronze,Pending,Pending,2020-10-22,10063.77,772.07,4270.8,False,REF_185916
USR_E25A8754,email_000320@domain.com,2022-08-27,IT,46-55,Platinum,Pending,Suspended,2022-10-25,4647.73,16323.78,4622.03,False,REF_487345
USR_4C47DF9F,email_000321@domain.com,2021-01-17,US,36-45,Platinum,Pending,Suspended,2021-09-02,11389.49,8056.86,1540.98,True,REF_189870
USR_225A038F,email_000322@domain.com,2023-09-30,CH,56-65,Platinum,Rejected,Inactive,2024-03-24,27724.74,25223.91,20460.13,False,REF_661527
USR_51635B00,email_000323@domain.com,2023-11-08,SG,26-35,Platinum,Pending,Active,2024-07-08,19800.74,25618.19,868.21,True,REF_226124
USR_0F2B2A8A,email_000324@domain.com,2024-03-30,DE,26-35,Silver,Verified,Inactive,2024-11-14,2229.53,2351.06,17078.14,True,REF_962520
USR_24C8FF70,email_000325@domain.com,2023-07-08,SG,36-45,Gold,Rejected,Active,2023-09-21,4442.67,16690.93,13801.35,False,REF_644932
USR_1F54CC8E,email_000326@domain.com,2022-07-27,CH,65+,Diamond,Rejected,Pending,2022-08-02,5714.69,4489.27,14164.85,True,REF_210766
USR_ED607D2E,email_000327@domain.com,2023-02-26,CH,36-45,Diamond,Pending,Pending,2023-04-18,13280.42,19643.63,14300.58,False,REF_139285
USR_FD8250D4,email_000328@domain.com,2020-12-18,AU,26-35,Diamond,Rejected,Pending,2021-05-08,2035.25,26687.23,8287.35,True,REF_151685
USR_696708E1,email_000329@domain.com,2024-03-07,IT,36-45,Bronze,Pending,Suspended,2024-11-05,15616.37,25285.4,21455.87,True,REF_339030
USR_4F909F8A,email_000330@domain.com,2020-10-02,BE,46-55,Gold,Pending,Pending,2021-03-04,30288.46,2678.61,11042.91,False,REF_876936
USR_67D6C09C,email_000331@domain.com,2022-09-19,ES,18-25,Diamond,Verified,Active,2023-06-10,15625.04,15203.86,3391.25,True,REF_282176
USR_5C99EC9C,email_000332@domain.com,2021-01-29,US,26-35,Bronze,Pending,Active,2021-05-11,45909.75,21139.02,6849.44,False,REF_629663
USR_D0EDD959,email_000333@domain.com,2022-03-23,UK,65+,Bronze,Verified,Suspended,2023-02-11,24490.46,13383.1,24013.01,False,REF_715388
USR_CB791133,email_000334@domain.com,2023-02-03,ES,26-35,Gold,Rejected,Active,2023-08-01,14324.96,11596.97,4072.69,True,REF_998746
USR_D3489E77,email_000335@domain.com,2021-03-29,FR,65+,Silver,Pending,Pending,2022-02-23,25712.73,25938.9,24178.46,True,REF_597126
